TIME(ns),FREQ(Hz)
4004875000,        160
4005125000,        160
4005375000,        160
4005625000,        160
4005875000,        160
4006125000,        160
4006375000,        160
4006625000,        160
4006875000,        160
4007125000,        160
4007375000,        160
4007625000,        160
4007875000,        160
4008125000,        160
4008375000,        160
4008625000,        160
4008875000,        160
4009125000,        160
4009375000,        160
4009625000,        160
4009875000,        160
4010125000,        160
4010375000,        160
4010625000,        160
4010875000,        160
4011125000,        160
4011375000,        160
4011625000,        160
4011875000,        160
4012125000,        160
4012375000,        160
4012625000,        160
4012875000,        160
4013125000,        160
4013375000,        160
4013625000,        160
4013875000,        160
4014125000,        160
4014375000,        160
4014625000,        160
4014875000,        160
4015125000,        160
4015375000,        160
4015625000,        160
4015875000,        160
4016125000,        160
4016375000,        160
4016625000,        160
4016875000,        160
4017125000,        160
4017375000,        160
4017625000,        160
4017875000,        160
4018125000,        160
4018375000,        160
4018625000,        160
4018875000,        160
4019125000,        160
4019375000,        160
4019625000,        160
4019875000,        160
4020125000,        160
4020375000,        160
4020625000,        160
4020875000,        160
4021125000,        160
4021375000,        160
4021625000,        160
4021875000,        160
4022125000,        160
4022375000,        160
4022625000,        160
4022875000,        160
4023125000,        160
4023375000,        160
4023625000,        160
4023875000,        160
4024125000,        160
4024375000,        160
4024625000,        160
4024875000,        160
4025125000,        160
4025375000,        160
4025625000,        160
4025875000,        160
4026125000,        160
4026375000,        160
4026625000,        160
4026875000,        160
4027125000,        160
4027375000,        160
4027625000,        160
4027875000,        160
4028125000,        160
4028375000,        160
4028625000,        160
4028875000,        160
4029125000,        160
4029375000,        160
4029625000,        160
4029875000,        160
4030125000,        160
4030375000,        160
4030625000,        160
4030875000,        160
4031125000,        160
4031375000,        160
4031625000,        160
4031875000,        160
4032125000,        160
4032375000,        160
4032625000,        160
4032875000,        160
4033125000,        160
4033375000,        160
4033625000,        160
4033875000,        160
4034125000,        160
4034375000,        160
4034625000,        160
4034875000,        160
4035125000,        160
4035375000,        160
4035625000,        160
4035875000,        160
4036125000,        160
4036375000,        160
4036625000,        160
